name,station_no,node_id,latitude,longitude
중랑경찰서정문.우디안101동앞,106900027,07458,37.6176886487,127.1053545797
신내우디안아파트107동앞,106000466,07459,37.6156282044,127.1054535122
신내우디안아파트107동앞,106000465,07460,37.6152979971,127.1058994532
신내10단지아파트,106000468,07461,37.6103866911,127.0952912241
중랑공영차고지삼거리,106000469,07462,37.6129735956,127.1046668259
우디안아파트114동앞,106000472,07463,37.6188635865,127.1074162008
우디안아파트114동앞,106000471,07464,37.6190845701,127.1071503349
늘푸른공원.면목라온프라이빗,106000475,07465,37.5831084305,127.0796405872
월곡역,107000043,08133,37.6030699938,127.0423481401
늘푸른공원.사가정센트럴아이파크,106000474,07466,37.5830485102,127.0799298741
브라운캐슬B동,106000473,07467,37.6136471439,127.0749989291
진로아파트앞.용마산동행길.종점,106900021,07500,37.5876130613,127.1019875708
중화동종점,106900019,07501,37.6000603766,127.082531829
진주빌라.바다약국,106900022,07502,37.5882702086,127.1000297097
정신교회,106900018,07503,37.599794443,127.0813967466
마을금고,106900017,07504,37.5996788543,127.0804464349
공판장,106900016,07505,37.5886290229,127.0991229153
수협,106900015,07506,37.5995534192,127.0793873937
새마을금고,106900024,07507,37.5891664311,127.0976560283
태릉시장,106900014,07508,37.5997722467,127.0782426453
서일대정문,106900029,07509,37.5883050259,127.0960782719
신일교회,106900013,07510,37.5877930543,127.094431648
서일대정문,106900028,07511,37.587813951,127.0961200991
면목역,106900012,07512,37.588313321,127.0869542692
중랑초교정문.면목2동치안센터,106900010,07515,37.5896743021,127.0760239509
한신아파트상가,106900009,07517,37.5884214469,127.0765526169
IBK기업은행면목동지점,106900030,07518,37.5876550553,127.085009712
한신아파트후문,106900008,07519,37.5873563919,127.0765028357
마을금고,106900007,07520,37.5995049778,127.0803975494
정신교회,106900006,07521,37.5996555334,127.0816027142
중화동종점,106900004,07523,37.599933245,127.0826438086
지하철7호선면목역,106900020,07524,37.588387996,127.088323368
면목본동파출소,106900003,07525,37.5878158428,127.0941044299
새마을금고,106900025,07526,37.5890945823,127.097321946
공판장,106900002,07527,37.5884903229,127.0990423344
진주빌라.바다약국,106900026,07528,37.588189,127.099993
진로아파트앞.용마산동행길.종점,106900023,07529,37.5875477419,127.1019846511
수협,106900001,07530,37.5993830841,127.0794313809
중랑공영차고지.신내역,106000467,07550,37.613209,127.103628
중랑공영차고지.종점,106000480,07551,37.613322,127.104468
사가정역3번출구,106000470,07554,37.5807358238,127.0870023398
망우역,106000427,07771,37.5986473807,127.0925152302
길음2동주민센터,107000001,08001,37.6069061871,127.028209324
길음2동주민센터,107000002,08002,37.6061107314,127.027468805
길음뉴타운,107000003,08003,37.6037080396,127.0242800346
길음뉴타운,107000004,08004,37.603111303,127.0234418237
미아리고개.미아리예술극장,107000005,08005,37.5988112954,127.0217090638
미아리고개.미아리예술극장,107000006,08006,37.5979210002,127.0218209221
돈암사거리.성신여대입구,107000007,08007,37.5937432794,127.0181313708
돈암사거리.성신여대입구,107000008,08008,37.5932509586,127.0176837862
삼선교.한성대학교,107000009,08009,37.5899227463,127.0093609216
삼선교.한성대학교.조소앙활동터,107000010,08010,37.589325923,127.0082314311
숭곡초교입구,107000011,08101,37.6098576825,127.0320881862
창문여고,107000012,08102,37.6118505947,127.035819966
동방고개,107000013,08103,37.6137075663,127.0382739231
장위동그린빌아파트,107000014,08104,37.6178525754,127.0431131466
북서울꿈의숲,107000015,08105,37.6203171059,127.0453451219
장월초등학교,107000016,08106,37.6235604931,127.0486034702
국민대앞,107000017,08107,37.6106795513,126.9940273315
국민대앞,107000018,08108,37.611089494,126.9940766263
국민대학교앞,107000020,08110,37.6108079623,126.9946485975
청덕초등학교입구,107000021,08111,37.6086704828,126.999082643
청덕초등학교입구,107000022,08112,37.60863,127.00006
북악중학교,107000023,08113,37.607386,127.002908
고려대사범대학부속고등학교,107000024,08114,37.607888,127.002378
봉국사,107000025,08115,37.605854,127.007624
봉국사,107000026,08116,37.606138,127.007657
정릉2동주민센터,107000027,08117,37.604593,127.011258
정릉2동주민센터,107000028,08118,37.6049808949,127.0111989608
숭덕초교,107000029,08119,37.6033583637,127.0146827395
숭덕초교,107000030,08120,37.603698019,127.0151143204
정릉길음시장,107000031,08121,37.6022155634,127.0193251172
정릉길음시장.길음뉴타운9단지,107000032,08122,37.6025691568,127.0195998271
길음역2번출구.돈암삼성아파트,107000033,08123,37.6018744304,127.0245753189
길음역3번출구B,107000034,08124,37.6020413112,127.0237698953
돈암1동주민센터,107000035,08125,37.6036715396,127.0264232103
돈암1동주민센터,107000036,08126,37.6045116804,127.0265678982
종암사거리,107000037,08127,37.603607,127.031172
KT월곡지사,107000038,08128,37.6024463961,127.0343782041
KT월곡지사,107000039,08129,37.6030292596,127.0347002149
종암SK아파트,107000040,08130,37.602046721,127.0376139648
성북구보건소,107000041,08131,37.6025890639,127.0391628595
월곡역,107000042,08132,37.601628727,127.0414527013
동덕여대앞,107000044,08134,37.6030027838,127.0428338902
상월곡역.한국과학기술연구원,107000045,08135,37.605588258,127.0472775982
상월곡역.한국과학기술연구원,107000046,08136,37.605489,127.046447
월곡중학교,107000047,08137,37.606895,127.049787
월곡중학교,107000048,08138,37.6069663554,127.0492360318
장위아트포레.장위전통시장입구,107000049,08139,37.608343,127.052529
장위아트포레.장위전통시장입구,107000050,08140,37.6084472513,127.0521051555
돌곶이역5번출구,107000051,08141,37.611291,127.058213
돌곶이역1번출구,107000052,08142,37.6105861206,127.0562084808
장위동동원베네스트.온누리병원,107000053,08143,37.612043,127.058969
석관동주민센터,107000054,08144,37.613393,127.061917
석관동주민센터,107000055,08145,37.6134412485,127.0614333997
석계역굴다리앞,107000056,08146,37.6143314819,127.0657965807
석계역4번출구,107000057,08147,37.615104,127.067112
성가복지병원,107000058,08148,37.6058827177,127.0311378827
성가복지병원,107000059,08149,37.6059227612,127.0315287406
종암경찰서,107000060,08150,37.6014326326,127.0330443723
종암경찰서,107000061,08151,37.6011063729,127.0336839773
종암동주민센터,107000062,08152,37.5994152643,127.0341075456
종암동주민센터,107000063,08153,37.5983737481,127.0349566767
숭례초교,107000064,08154,37.5948052663,127.0356811781
숭례초등학교,107000065,08155,37.5943969245,127.036170198
고대앞,107000066,08156,37.5885636851,127.0348108154
우신향병원,107000067,08157,37.5851359404,127.0316104668
안암오거리,107000068,08158,37.5824863475,127.029064935
대광초교,107000069,08159,37.5797066498,127.0250277117
정릉북한산국립공원입구,107000070,08160,37.6177209169,126.9992949087
정릉산장아파트,107000071,08161,37.6167130001,127.0033451915
정릉대우아파트,107000072,08162,37.616708,127.00386
정릉4동주민센터.경국사,107000073,08163,37.6135243952,127.0063369706
정릉4동주민센터.경국사,107000074,08164,37.6133621964,127.0067135499
성북청수도서관.정릉4동성당,107000075,08165,37.6115696748,127.0084193769
성북청수도서관.정릉4동성당,107000076,08166,37.6108955811,127.0090747434
정릉시장입구,107000077,08167,37.6084653256,127.0098212542
정릉시장입구,107000078,08168,37.6080327763,127.0101519307
정릉우체국앞,107000079,08169,37.6051645031,127.0114121305
정릉우체국앞,107000080,08170,37.6053925733,127.0115259154
미아초교,107000081,08171,37.6115318739,127.0220389791
미아초교,107000082,08172,37.6108866161,127.0224658136
길음동동부아파트,107000083,08173,37.607282869,127.023530903
길음동동부아파트,107000084,08174,37.6080248717,127.0234547019
삼선동주민센터,107000085,08175,37.5906107149,127.0143473137
삼선동주민센터,107000086,08176,37.5906917676,127.0147153546
성북구청.성북경찰서,107000087,08177,37.5881513802,127.0174306588
성북구청.성북경찰서,107000088,08178,37.5886054063,127.0172299027
보문역2번출구,107000089,08179,37.5858514183,127.0189209428
보문역6번출구,107000090,08180,37.5848759024,127.019770675
보문동성당,107000091,08181,37.5823963244,127.0207962235
보문동성당,107000092,08182,37.582398971,127.0211155216
보문동주민센터,107000093,08183,37.5804514958,127.0218634882
보문동주민센터,107000094,08184,37.5800480873,127.0223781466
월계2교.참누리아파트,107000095,08185,37.6232183587,127.0503746013
월계2교,107000096,08186,37.623825,127.050133
광운초교앞,107000097,08187,37.6199529582,127.0529580116
광운초교,107000098,08188,37.6202857913,127.053113038
성북청소년센터,107000099,08189,37.616488,127.056887
성북청소년센터,107000100,08190,37.6161560006,127.0575142283
장위자이레디언트아파트,107000101,08191,37.6141178016,127.0592242299
장위자이레디언트아파트,107000102,08192,37.61397337,127.0597361132
장위사거리,107000103,08193,37.6115892599,127.0618334097
장위사거리,107000104,08194,37.6119253322,127.0618298638
석관중고등학교앞,107000105,08195,37.6092611472,127.0640251528
석관고등학교,107000106,08196,37.6094354736,127.064361798
석관동코오롱아파트,107000107,08197,37.6065852831,127.0661262457
석관동코오롱아파트,107000108,08198,37.606655,127.06635
북서울꿈의숲,107000109,08199,37.6192462321,127.0451012788
북서울꿈의숲,107000110,08200,37.6191131219,127.0456590521
장곡초교앞,107000111,08201,37.6176594647,127.0477168014
장곡초교앞,107000112,08202,37.6177065388,127.0479421691
진흥선원,107000113,08203,37.6162107764,127.0500209793
진흥선원,107000114,08204,37.61643,127.050048
장위동원천주유소,107000115,08205,37.6146908982,127.0525710587
장위동원천주유소,107000116,08206,37.6146307869,127.0529741295
길음역,107900180,08830,37.6044477074,127.0256430693
돌곶이역2번출구,107000117,08207,37.6120921548,127.0555322537
돌곶이역7번출구,107000119,08209,37.610227,127.057553
돌곶이역3번출구,107000120,08210,37.611744,127.056203
석관시장,107000121,08211,37.6086897394,127.0590704145
석관시장,107000122,08212,37.6090023944,127.0590600371
석관동새마을금고,107000123,08213,37.6074589679,127.0603973513
석관동새마을금고,107000124,08214,37.6072717639,127.0609375732
한국예술종합학교,107000125,08215,37.6056471604,127.0618293174
한국예술종합학교,107000126,08216,37.6057619079,127.0620208629
돈암힐스테이트.코오롱하늘채,107000520,08218,37.5984370068,127.0142965055
꿈의숲아이파크아파트,107000129,08219,37.6180160676,127.0513840846
꿈의숲아이파크아파트,107000130,08220,37.6180139626,127.0510442788
장곡초교사거리,107000131,08221,37.617218,127.050137
장곡초교사거리,107000132,08222,37.617273387,127.0499054393
서울다원학교.한용운활동터,107000133,08223,37.594504378,126.9918132916
동방문화대학원대학교,107000134,08224,37.5944954542,126.9931664205
동방문화대학원대학교,107000135,08225,37.5947840057,126.9937265473
성북구립미술관.쌍다리앞,107000136,08226,37.5935941166,126.9958337905
성북구립미술관.쌍다리앞,107000137,08227,37.5937446022,126.995943628
성북초교.성북선잠박물관,107000138,08228,37.5930630687,126.9987771128
성북초교.성북선잠박물관,107000139,08229,37.5930854464,126.9978031597
홍익대부속중고등학교입구,107000140,08230,37.5932175334,127.0006477466
홍익대부속중고등학교입구,107000141,08231,37.5932724917,127.0015310386
경신중고입구,107000142,08232,37.5917865725,127.0028344034
경신중고입구,107000143,08233,37.5924098258,127.0026665502
성북동주민센터.서울동구고,107000144,08234,37.5907466938,127.0036474176
성북동주민센터.서울동구고,107000145,08235,37.5909389227,127.0038751968
한성대입구역5번출구.삼선교,107000146,08236,37.588812,127.005502
한성대입구역6번출구.삼선교,107000147,08237,37.589094071,127.0056130939
서울다원학교.한용운활동터,107000514,08238,37.5947386247,126.9916547399
장위래미안아파트,107000522,08239,37.618894052,127.0524720755
종월2교,107000496,08240,37.5973107996,127.0412493106
창문여고,107000504,08241,37.6117802597,127.0356906378
장위래미안아파트,107000521,08242,37.6188534243,127.0526589415
남대문중학교,107000528,08243,37.6180556213,127.0546974877
남대문중학교,107000529,08244,37.617766679,127.055378769
길음시장,107000150,08245,37.603009102,127.023582426
길음시장,107000151,08246,37.603149768,127.0230920656
길음역11번출구,107000152,08247,37.6046830059,127.0259507581
길음역10번출구,107000153,08248,37.605087769,127.0259217322
미아사거리,107000154,08249,37.6101676658,127.0300443665
서경로꿈마루도서관앞,107000155,08250,37.6115052388,127.013387398
길원초등학교입구,107000156,08251,37.6104382371,127.0143749082
길원초등학교입구,107000157,08252,37.610337,127.014672
길음뉴타운11단지롯데캐슬,107000158,08253,37.608833917,127.0153629325
길음뉴타운11단지롯데캐슬,107000159,08254,37.608783,127.015477
정릉동아.길음뉴타운데시앙아파트,107000160,08255,37.606292268,127.0149528803
길음뉴타운데시앙.정릉동아아파트,107000161,08256,37.60641,127.015123
숭덕초교,107000162,08257,37.6038076998,127.0145783295
성북생태체험관,107000163,08258,37.6202232341,127.0064961192
정릉초교,107000164,08259,37.619058,127.00634
정릉동풍림상가앞,107000165,08260,37.6167005028,127.0077085694
정릉동풍림상가앞,107000166,08261,37.6167639907,127.008189261
정릉동풍림아파트.청소년문화의집,107000167,08262,37.6164772363,127.0086761598
정릉입구.정릉역,107000168,08263,37.6024257513,127.0135090711
정릉입구.정릉역,107000169,08264,37.6028763481,127.0135073176
아리랑고개.아리랑시네미디어센터,107000170,08265,37.6006317832,127.0137784395
아리랑고개.아리랑시네미디어센터,107000171,08266,37.6004661719,127.0137361959
돈암2동주민센터입구.흥천사,107000172,08267,37.5967201329,127.0151169845
돈암2동주민센터입구.흥천사,107000173,08268,37.596199747,127.01560379
성신여대입구역5번출구,107000174,08269,37.5937399685,127.0161354636
성신여대입구역6번출구,107000175,08270,37.5937466869,127.0164185434
한국과학기술연구원입구,107000176,08271,37.603913,127.044818
대농빌라앞,107000177,08272,37.601778,127.043291
월곡샹그레빌아파트,105000474,08273,37.5954776166,127.0408149328
월곡샹그레빌아파트,107000178,08274,37.5954008225,127.0408915697
장위동고개,107000179,08275,37.6142454988,127.0406505559
장위동고개,107000180,08276,37.6143780182,127.0409175754
장위1동주민센터,107000181,08277,37.613861789,127.0427868796
장위1동주민센터,107000182,08278,37.6139940851,127.043464302
장위1동치안센터,107000183,08279,37.613833,127.045172
장위1동치안센터,107000184,08280,37.6139750583,127.046117453
청소년문화누림센터,107000185,08281,37.6135912081,127.0484390748
청소년문화누림센터,107000186,08282,37.6138828968,127.0487688779
월곡1동주민센터,107000187,08283,37.610829856,127.035225829
월곡1동주민센터,107000188,08284,37.6103304009,127.0356202126
밤나무골시장,107000189,08285,37.6094533376,127.0356802463
월곡삼성래미안아파트,107000190,08286,37.609399,127.035937
월곡동두산아파트,107000191,08287,37.6066191426,127.03659179
월곡동두산아파트,107000192,08288,37.60679973,127.0367046867
생명의전화,107000193,08289,37.604518,127.037215
생명의전화,107000194,08290,37.6041772379,127.0375355438
장곡초교,107000197,08293,37.6162024332,127.0485302331
장곡초교,107000198,08294,37.6161195728,127.048798454
보문역5번출구,107000199,08295,37.5854637287,127.0202535696
보문역4번출구,107000200,08296,37.5856511849,127.0200803771
안암동주민센터,107000201,08297,37.5860464325,127.021938613
안암동주민센터,107000202,08298,37.5862680197,127.0223689592
고려대이공대.고대병원,107000203,08299,37.58617438,127.0259867888
고려대이공대.고대병원,107000204,08300,37.5864334391,127.0258793196
안암역3번출구,107000205,08301,37.586229248,127.0305239036
안암역2번출구,107000206,08302,37.5863644753,127.0302759807
안암오거리,107000207,08303,37.5832964381,127.0295931093
개운사입구,107000208,08304,37.5858303361,127.029458235
성신여대입구역3번출구.돈암시장,107000209,08305,37.591444,127.016715
성신여대입구역2번출구.돈암시장,107000210,08306,37.5917149004,127.0167719353
성북구청,107000211,08307,37.589376,127.01817
성북구청,107000212,08308,37.5899335613,127.0175710536
보문2교,107000213,08309,37.5891196342,127.0194349551
보문2교,107000214,08310,37.589049348,127.0191459598
성신여대후문,107000215,08311,37.5890493392,127.0220957059
성신여대후문,107000216,08312,37.5891349314,127.0221070536
용문중고교,107000217,08313,37.5876943273,127.0229774528
용문중고교,107000510,08314,37.5873563855,127.0231483316
안암초교,107000219,08315,37.5869202094,127.0233961765
안암초교,107000220,08316,37.5871051895,127.0234339727
돈암초교입구,107000222,08318,37.5910757635,127.0121379652
정릉3동주민센터앞,107000224,08320,37.608447409,127.0044112283
정릉3동주민센터앞,107000225,08321,37.6085559975,127.0047217755
삼덕단지.성북구최만린미술관,107000226,08322,37.6103867411,127.0050597014
삼덕단지.성북구최만린미술관,107000227,08323,37.610712,127.005234
솔샘사거리,107000228,08324,37.6127787922,127.0069541753
솔샘사거리,107000229,08325,37.6126699762,127.0072777201
보문역3번출구,107000230,08326,37.585933,127.019202
성북우체국.현대백화점,107000231,08327,37.6078214049,127.0293808251
정릉동풍림아파트,107000232,08328,37.6164839779,127.008888534
현대백화점,107000233,08329,37.6082685042,127.0292316503
돈암동일신건영휴먼빌아파트,107000234,08330,37.601461,127.013386
석계역5번출구,107000235,08332,37.6138925287,127.0653703051
석계역,107000236,08333,37.6135987601,127.0654622702
월곡2SH빌아파트,107000237,08334,37.5975109278,127.0422175977
석관고등학교후문,107000238,08335,37.610699249,127.0664988617
길음역3번출구A,107000239,08336,37.6022078826,127.0243191825
청소년문화의집.정릉e편한세상,107000240,08338,37.6151911012,127.0089068708
상진운수종점,107000243,08341,37.6111977438,127.0652478073
상진운수종점,107000244,08342,37.6112674279,127.065628767
대진여객차고지,107000246,08344,37.617689,127.000797
정릉북한산국립공원입구,107000249,08347,37.6178583179,126.9993487096
풍림아파트삼거리,107000508,08348,37.617339,127.007432
성북생태체험관,107000251,08349,37.6201534076,127.0064961131
정릉초교,107000252,08350,37.618938,127.006424
파크빌라앞,107000524,08351,37.5982256085,127.005908199
골드하우스,107000523,08352,37.5984869558,127.0045550193
월곡중학교,107000255,08353,37.6062348572,127.0478487259
508단지삼거리,107000257,08355,37.5993330895,127.0055357424
산장빌라,107000259,08357,37.5990157438,127.0074088371
산장빌라,107000260,08358,37.5987761153,127.0073998099
성북참노인전문병원,107000506,08359,37.597675,127.005665
교수단지,107000262,08360,37.5996669769,127.009282874
우방아파트,107000263,08361,37.6002114009,127.0094554943
일신건영아파트.꿈에그린아파트,107000515,08363,37.6014914182,127.0121089813
일신건영아파트.꿈에그린아파트,107000266,08364,37.6014510424,127.0122269985
돈암힐스테이트.코오롱하늘채,107000267,08365,37.5988330463,127.014404006
북악슈퍼,107900313,08831,37.5975084085,126.9949423033
돈암동일신건영휴먼빌아파트,107000268,08366,37.6016437467,127.0136260986
구민회관입구,107000269,08367,37.596703351,127.0064556975
508단지입구,107000270,08368,37.5991744552,127.006386249
스카이힐스,107000271,08369,37.599483255,127.0036633229
508단지삼거리,107000272,08370,37.5992258555,127.0056342632
대일외고.서경대정문,107000273,08371,37.612945,127.013145
서경대본관,107000274,08372,37.61546,127.011423
서경대본관,107000275,08373,37.615626,127.011687
길음뉴타운8단지,107000281,08380,37.60757,127.015877
길음뉴타운8단지,107000280,08381,37.6074068143,127.0157040433
서경로꿈마루도서관앞,107000282,08382,37.611633,127.013476
국민커뮤니티센터,107000290,08390,37.6122826515,127.0044096525
정릉연립,107000291,08391,37.6122135456,127.00437181
국민대후문,107000292,08392,37.6111973107,126.9994533062
국민대후문,107000293,08393,37.6111729841,126.9998640907
고려대사범대학부속고등학교후문,107000294,08394,37.6095059773,126.9992950559
고려대사범대학부속고등학교후문,107000295,08395,37.6094614333,126.9995106864
월곡래미안루나밸리,107000296,08396,37.5996556599,127.0411600129
길음뉴타운10단지.라온유아파트,107000497,08400,37.6029875372,127.0181336142
숭곡초교후문,107000501,08401,37.609277551,127.0328337687
월곡아남아파트,107000502,08402,37.6064773977,127.0345110882
월곡동신아파트,107000500,08403,37.6045305985,127.0360244691
돌곶이역8번출구,107000505,08404,37.610303,127.056327
한성대입구역,107000509,08405,37.5893629858,127.0047236816
장위동입구,107000516,08406,37.6137313245,127.0390305016
북한산보국문역2번출구,107000518,08408,37.612293899,127.0079858233
북한산보국문역1번출구,107000519,08409,37.6120835499,127.008329146
일신초교.래미안라센트아파트,107000525,08410,37.598241968,127.039436762
서울사대부설중학교,107000526,08411,37.5961434071,127.0383641124
서울사대부설고등학교,107000527,08412,37.5936473735,127.0371653045
일신휴먼빌.우정아파트,107900267,08448,37.600439405,127.0112533717
고려아파트,107900001,08449,37.5985623481,127.0272458091
장월초교.참누리아파트,107900305,08450,37.6234017046,127.0482620157
동방주택,107900304,08451,37.6165854246,127.0437263808
장위중학교,107900303,08452,37.6119090424,127.0405010899
신안APT.길음초등학교,107900284,08453,37.6142243316,127.0164202375
정릉4동종점,107900278,08454,37.6129436918,127.0101775182
산림초소,107900273,08455,37.6139199881,126.9979440805
정릉2동주민센터,107900272,08456,37.604467,127.011536
성신여대입구역3번출구,107900280,08457,37.5922918719,127.0164516544
삼선푸르지오APT앞,107900248,08458,37.5851583375,127.0135777075
한성대정문,107900256,08459,37.5825625217,127.0112286496
한신113동앞,107900246,08460,37.5943426813,127.0085997586
낙산삼거리,107900244,08462,37.5802666048,127.0105670837
돈암2동주민센터,107900245,08463,37.5975911861,127.0108661056
종암중학교,107900143,08464,37.5932844701,127.0348752977
종암교통정보센터,107900104,08465,37.5940261807,127.0359029589
고려슈퍼,107900077,08466,37.598640621,127.027767923
슈퍼앞,107900048,08467,37.6158087153,127.0422165656
월곡청소년센터.오동숲속도서관,107900032,08468,37.6110151894,127.0404315108
푸르지오211동,107900005,08469,37.612893,127.017015
KEB하나은행.오렌지마트,107900002,08470,37.6113037986,127.0091703259
중앙하이츠정문,107900268,08471,37.6026973686,127.0109779802
한양슈퍼앞,107900004,08474,37.5834681227,127.0111699073
구민회관.201동앞,107900006,08475,37.5955879331,127.0092873052
돈암지구대.현대아파트,107900007,08477,37.596978894,127.0127098361
선경아파트,107900008,08478,37.5943749086,127.0344613329
세븐마트,107900009,08479,37.5925498469,127.0356653798
죽림정사,107900010,08480,37.5995314443,127.0292269396
나약국,107900012,08482,37.6143344683,127.041354229
동아아파트,107900013,08483,37.6081543482,127.0474093545
월곡인조잔디구장,107900014,08484,37.6086618783,127.0394708753
푸르지오정문.e편한세상후문,107900015,08485,37.6119651381,127.0176158808
넓은마당,107900274,08487,37.6146057316,126.9997043527
중앙하이츠후문,107900269,08488,37.6035344728,127.0093597957
성신여대정문앞,107900016,08489,37.590765825,127.0197375056
한성대입구3거리,107900257,08490,37.5864120039,127.0109450153
(구)법화사,107900017,08491,37.5847416354,127.0110898368
이수아파트.한신휴아파트입구,107900018,08492,37.5966164967,127.0141174417
극동아파트정문,107900019,08493,37.5954238021,127.0343689551
고려대법과대학.한국어교육관입구,107900020,08494,37.5913557733,127.0330195331
래미안세레니티,107900021,08495,37.5990484356,127.0293309418
장위1동주민센터,107900291,08497,37.6138183526,127.0432920552
이지마트,107900295,08498,37.6097861067,127.0476777016
월곡1동밤골경로당,107900023,08499,37.6074171689,127.0403853901
새생명교회,107900158,08500,37.6110319213,127.018240126
도광사,107900275,08502,37.6154094907,127.001466925
정수초교,107900024,08503,37.6043724341,127.0088361313
성신여대평생교육원,107900025,08504,37.5892753684,127.02006663
성신여대입구역5번출구,107900259,08505,37.593452,127.016236
극동아파트후문,107900026,08506,37.5960223777,127.0334881714
고려대안암학사,107900027,08507,37.5912582105,127.030584842
통일교회,107900028,08508,37.5977570629,127.0297868295
장위1동치안센터,107900030,08510,37.6138039967,127.0455235372
GS25장위제일점,107900031,08511,37.610855472,127.0482277397
초림빌라,107900033,08512,37.6074650247,127.0410680515
대림상가앞,107900034,08513,37.6108023697,127.019928561
현대아파트앞,107900035,08514,37.6090831925,127.0203178716
산장아파트,107900036,08516,37.616659953,127.0035140799
그린빌라,107900037,08517,37.6039281291,127.008202672
삼선시장앞,107900038,08519,37.5881107312,127.0088742018
종암아이파크2차정문,107900039,08521,37.5968921594,127.0326607185
고려대아이스링크,107900040,08522,37.5930412509,127.0278066095
그린마트,107900041,08523,37.5979829182,127.0310202081
장위동성당앞,107900043,08526,37.6126113808,127.0489730694
동덕여대후문,107900044,08527,37.6066542137,127.0408382727
e편한세상정문,107900045,08528,37.6111129362,127.0216763929
래미안821동앞,107900046,08529,37.6063912219,127.0217978896
정수빌라,107900047,08532,37.6034392147,127.0078193261
한성대입구역.성북천분수마루,107900049,08534,37.5880973543,127.0067691679
삼선시장,107900254,08535,37.5881449546,127.0091097341
동방고개,107900292,08536,37.6137524896,127.0383227067
정덕초교입구.이수아파트,107900050,08537,37.5967304932,127.0144253969
현대홈마트,107900051,08538,37.59774179,127.0330031027
성북구의회,107900052,08539,37.594558093,127.0264561677
종암아이파크2차후문,107900053,08540,37.5978024471,127.0319702953
장위시장,107900055,08542,37.6133087107,127.0500348524
두산아파트후문,107900056,08543,37.605962848,127.0402905965
파리바게트앞,107900302,08544,37.6113884844,127.0226562581
길음시장입구,107900282,08545,37.6051725267,127.0223666084
길음역출구,107900283,08546,37.6022105821,127.0243523151
그린빌라,107900057,08548,37.6037248291,127.0082621961
한신105동앞,107900249,08550,37.592651899,127.0088903855
장위동그린빌아파트,107900293,08551,37.6177787253,127.0430066211
돈암지구대.현대아파트,107900058,08552,37.5971725293,127.0127463341
개운중학교,107900060,08554,37.5941781735,127.0248944002
성북노인정입구,107900061,08555,37.5978526869,127.0327766528
어해랑앞,107900063,08557,37.6139775278,127.0529124982
자산약국.월곡전철역입구.6호선,107900064,08558,37.6043412492,127.0392307477
동부아파트.샘물교회앞,107900065,08559,37.6118369827,127.0238853806
길음역7번출구,107900281,08560,37.604146,127.024173
수녀원,107900066,08562,37.6119203778,127.0053135319
정수초교,107900067,08563,37.6041816433,127.0087719123
고려대이공대,107900068,08564,37.586127814,127.025042317
삼선교.한성대입구역,107900069,08566,37.5894788054,127.0051556693
한신103동앞,107900070,08567,37.5922035215,127.0082620546
북서울꿈의숲,107900298,08568,37.6199450324,127.0451511821
돈암신일해피트리아파트,107900071,08569,37.5977882419,127.0110067037
통일교회,107900072,08570,37.5978597954,127.0297528957
풍림아파트.성신초교,107900073,08571,37.5951930807,127.0235199391
한미약국,107900074,08572,37.598912,127.034352
장위자이레디언트2단지,107900076,08574,37.614853,127.054654
래미안길음센터피스120동앞,107900079,08576,37.6120078422,127.0255414558
중앙하이츠후문,107900270,08580,37.6034488866,127.0092606947
고대병원,107900080,08581,37.5861138287,127.0271631411
풍림106동,107900081,08584,37.5976425376,127.0220560921
성북노인정입구,107900082,08585,37.5979671042,127.0328514477
성북청소년센터,107900083,08586,37.616426,127.056928
장위3동주민센터,107900084,08587,37.615919,127.055661
동덕여대부속유치원앞,107900350,08588,37.6061228727,127.0452758609
영훈중고후문.길음래미안센터피스,107900086,08589,37.612454342,127.0274932778
성북미디어문화마루,107900087,08590,37.604206,127.022848
구.정릉3동주민센터,107900088,08592,37.6094883196,127.0058966843
중앙하이츠정문,107900271,08593,37.6026956338,127.0107185841
한성대입구역5번출구,107900090,08596,37.5892202337,127.0050894402
참누리아파트,107900091,08597,37.622979,127.047741
고명중고교,107900093,08598,37.5987114012,127.0203281149
종암아이파크2차후문,107900285,08599,37.5979024838,127.0319114484
장위자이레디언트1단지,107900097,08600,37.6152176785,127.0581116015
석계역7번출구,107900357,08603,37.614303,127.065428
석관두산아파트,107900358,08604,37.6141629103,127.0676260739
성북레포츠타운,107900359,08605,37.6100821203,127.0703008849
석관고,107000530,08606,37.610065,127.067226
미아사거리전철역,107900100,08657,37.6123270172,127.0297023033
길음시장입구,107900101,08662,37.605175,127.022454
정든마을,107900102,08714,37.6094586262,127.0073021258
국민은행장위동지점,107900308,08715,37.6135767647,127.048192117
고대사거리,107900103,08716,37.5862774378,127.032286944
한성대입구역2번출구,107900107,08718,37.5885307766,127.0067963836
삼선교제1시장,107900108,08721,37.5877945813,127.0068903011
개운초등학교,107900110,08722,37.6013301158,127.0288153961
정릉쌍용예가아파트,107900113,08727,37.5995443971,127.0175918525
그린마트,107900115,08728,37.5980964627,127.0309919428
래미안610동앞,107900118,08731,37.605554924,127.0222829921
수보약국,107900120,08733,37.6086862377,127.007874243
쌍다리,107900125,08734,37.5934247138,126.9958836268
녹십자약국,107900127,08744,37.5896344415,127.0092820358
삼선교제2시장,107900128,08745,37.5877791457,127.0086669439
종암래미안,107900129,08748,37.6017407751,127.0297680319
힐스테이트,107900130,08749,37.599802358,127.0170331603
