name,category,address,latitude,longitude,district_name
올가홀푸드,mart,서울특별시 서초구 고무래로 14,37.5032691270664,127.009861844931,서초구
에듀윌국비교육원구로센터,academy,서울특별시 구로구 디지털로32길 79,37.4835309978726,126.899756767095,구로구
바둑의품격,academy,서울특별시 서초구 서초중앙로26길 9,37.4957362566743,127.014338948674,서초구
타임교육미래탐구성북학원,academy,서울특별시 성북구 정릉로 376,37.6020162112758,127.025321328266,성북구
서울기독교청년회유지재단,academy,서울특별시 종로구 종로 69,37.570582370137,126.985307125994,종로구
자이소,mart,서울특별시 송파구 송이로 194,37.4904696711146,127.127356628534,송파구
이마트노브랜드,mart,서울특별시 성동구 뚝섬로 377,37.5400186008477,127.052908954436,성동구
국풀교육,academy,서울특별시 강남구 도곡로 520,37.4993781714346,127.063454056978,강남구
오아시스,mart,서울특별시 도봉구 도봉로150길 8,37.6657555901947,127.043636143283,도봉구
광진이씨씨-캠퍼스,academy,서울특별시 광진구 아차산로 471,37.5404165246199,127.093982907614,광진구
강동구주이배,academy,서울특별시 강동구 동남로73길 13,37.5527403182296,127.15546057033,강동구
롯데마트문화비,mart,서울특별시 송파구 중대로 80,37.4917589788136,127.11783772348,송파구
우리아이미래,academy,서울특별시 양천구 목동동로 379,37.5356073259864,126.878710331218,양천구
GS25중계주공점,convenience,서울특별시 노원구 한글비석로8길 46,37.6478435521882,127.079228729728,노원구
GS25석촌,convenience,서울특별시 송파구 가락로16길 4,37.5009492192484,127.108454302881,송파구
큐링,academy,서울특별시 송파구 석촌호수로 94,37.5081385944304,127.087506929619,송파구
스푼잉글리쉬,academy,서울특별시 강남구 강남대로 458,37.5034199640852,127.025468944152,강남구
이마트24강서,convenience,서울특별시 강서구 화곡로68길 148,37.5559870373659,126.861531431727,강서구
홈플러스도서,mart,서울특별시 양천구 목동서로 170,37.5302406920639,126.87329984601,양천구
리딩엠대치지점,academy,서울특별시 강남구 삼성로 155,37.4938823004773,127.062951853381,강남구
씨제이올리브영교대,mart,서울특별시 서초구 서초중앙로 95,37.4903753101082,127.013953468471,서초구
상상플렉스,academy,서울특별시 노원구 동일로 1619,37.6727243040377,127.055258723952,노원구
잇올스파르타독학재수학원,academy,서울특별시 강남구 강남대로78길 12,37.4948412254926,127.03037378245,강남구
잇올스파르타독학재수학원목동센터,academy,서울특별시 양천구 목동로 183,37.5248697670373,126.864326640044,양천구
제이앤디,academy,서울특별시 강남구 압구정로34길 34,37.5258447641691,127.03047685092,강남구
야채왕우리농산물,mart,서울특별시 강북구 도봉로 247,37.630451640696,127.024186774056,강북구
필즈더클래식서초센터,academy,서울특별시 서초구 고무래로10길 17,37.5012057732962,127.010449649034,서초구
코레일유통서울지사,convenience,서울특별시 용산구 청파로89길 31,37.5530724270258,126.967429741348,용산구
노브랜드서울경동,mart,서울특별시 동대문구 고산자로36길 3,37.5790371332837,127.039147690267,동대문구
루체인알티스유투엠서대문가재울캠퍼,academy,서울특별시 서대문구 수색로 56,37.5708663146176,126.912646126272,서대문구
이마트,mart,서울특별시 마포구 신촌로 94,37.5549967198324,126.936000854347,마포구
유케이에프엔,academy,서울특별시 서초구 강남대로89길 30,37.5091693934438,127.020211586993,서초구
CU워커힐호텔점,mart,서울특별시 광진구 워커힐로 177,37.5586282803632,127.111706835257,광진구
세븐번동3호점,mart,서울특별시 강북구 한천로109길 47,37.6275816026948,127.041733324575,강북구
씨유성신여대돈암,mart,서울특별시 성북구 보문로34다길 2,37.5916464397383,127.022147426351,성북구
이마트,mart,서울특별시 구로구 새말로 97,37.5070478036862,126.890224912622,구로구
수앤리수학목동캠퍼스,academy,서울특별시 양천구 목동중앙남로 85,37.5412237334225,126.865032498352,양천구
국제패션디자인직업전문학교,academy,서울특별시 강남구 학동로59길 24,37.5188124878873,127.044511934405,강남구
세븐일레븐신월메디힐점,convenience,서울특별시 양천구 화곡로4길 17,37.5379770784729,126.828016702912,양천구
리딩엠,academy,서울특별시 서초구 고무래로10길 27,37.500367855556,127.010245969948,서초구
이마트노브랜드강남한티역점,mart,서울특별시 강남구 선릉로 318,37.4980681358372,127.052370452572,강남구
롯데리아불광,mart,서울특별시 은평구 통일로 741,37.6114306995631,126.92861339917,은평구
씨제이올리브영명동,mart,서울특별시 중구 명동길 26,37.5634552914179,126.983769203412,중구
국풀교육,academy,서울특별시 노원구 한글비석로 253,37.6504312697862,127.076353218924,노원구
롯데쇼핑강변점,mart,서울특별시 광진구 광나루로56길 85,37.5357209382758,127.095696795724,광진구
이마트수서점,mart,서울특별시 강남구 광평로 280,37.4873217752786,127.103108980611,강남구
이마트24,mart,서울특별시 용산구 양녕로 445,37.517669149724,126.958045172481,용산구
