district_name,name,category,course,address
동대문구,대성회계실무학원,종합(대),,서울특별시 동대문구 왕산로 225
동대문구,국제전자과학학원,직업기술,전자,서울특별시 동대문구 고산자로36길 3
동대문구,조이앤플레이음악학원,기예(대),실용음악(성악),서울특별시 동대문구 이문로 38
동대문구,한독자동차정비학원,직업기술,자동차,서울특별시 동대문구 왕산로 31
중랑구,예맥보습학원,입시.검정 및 보습,보습,서울특별시 중랑구 동일로151길 30
중랑구,금파음악학원,예능(대),음악,서울특별시 중랑구 동일로101길 52
동대문구,청담+수학학원,입시.검정 및 보습,보습,서울특별시 동대문구 한천로 124
동대문구,더하이스트수학학원,입시.검정 및 보습,보습·논술,서울특별시 동대문구 사가정로 190
동대문구,미래사관학원,입시.검정 및 보습,보습,서울특별시 동대문구 천호대로16길 12
중랑구,필립학원,입시.검정 및 보습,보습,서울특별시 중랑구 동일로129길 54
동대문구,주미음악학원,예능(대),음악,서울특별시 동대문구 장한로30길 31
동대문구,새암음악학원,예능(대),음악,서울특별시 동대문구 답십리로72길 118
중랑구,클라라음악학원,예능(대),음악,서울특별시 중랑구 겸재로3길 22
동대문구,예술의악당음악학원,예능(대),음악,서울특별시 동대문구 이문로1길 16-3
동대문구,이엘음악학원,예능(대),음악,서울특별시 동대문구 천호대로77길 89
동대문구,맨하탄학원,입시.검정 및 보습,보습,서울특별시 동대문구 황물로 42
동대문구,한영보습학원,입시.검정 및 보습,보습,서울특별시 동대문구 답십리로23길 59
동대문구,수학엠플러스학원,입시.검정 및 보습,보습,서울특별시 동대문구 한천로 165
중랑구,대정보습학원,입시.검정 및 보습,보습,서울특별시 중랑구 용마산로 389
동대문구,대우건축토목학원,직업기술,건축,서울특별시 동대문구 하정로 36
동대문구,진주컴퓨터학원,기타(대),컴퓨터(소),서울특별시 동대문구 홍릉로15길 43
동대문구,SDA삼육외국어학원,종합(대),,서울특별시 동대문구 망우로18길 33
동대문구,교원더퍼스트캠퍼스학원,입시.검정 및 보습,보습,서울특별시 동대문구 이문로 65
중랑구,정주피아노학원,예능(대),음악,서울특별시 중랑구 동일로140길 16
동대문구,미시간캠퍼스어학원,국제화,실용외국어(유아/초·중·고),서울특별시 동대문구 휘경로 39
중랑구,조숭지음악학원,예능(대),음악,서울특별시 중랑구 동일로129길 22
중랑구,새한음악학원,예능(대),음악,서울특별시 중랑구 면목로27길 6
중랑구,으뜸학원,입시.검정 및 보습,보습·논술,서울특별시 중랑구 용마산로 436
동대문구,수재학원,입시.검정 및 보습,보습,서울특별시 동대문구 답십리로 133
중랑구,줄리어드음악학원,예능(대),음악,서울특별시 중랑구 용마산로116길 22
중랑구,미래엔수학삼성영어셀레나서림학원,종합(대),,서울특별시 중랑구 면목로57길 35
동대문구,수정음악학원,예능(대),음악,서울특별시 동대문구 답십리로66길 99
중랑구,하브엘음악학원,예능(대),음악,서울특별시 중랑구 봉화산로56길 153
중랑구,이룸학원,입시.검정 및 보습,보습,서울특별시 중랑구 면목로27길 6
중랑구,하나에듀학원,입시.검정 및 보습,보습,서울특별시 중랑구 봉우재로 211
중랑구,면일보습학원,입시.검정 및 보습,보습,서울특별시 중랑구 용마산로94길 47
중랑구,정상보습학원,입시.검정 및 보습,보습,서울특별시 중랑구 면목로48길 65
동대문구,이문보습학원,입시.검정 및 보습,보습,서울특별시 동대문구 한천로 481
동대문구,중앙플러스학원,입시.검정 및 보습,보습,서울특별시 동대문구 천호대로77길 94
동대문구,교우보습학원,입시.검정 및 보습,보습,서울특별시 동대문구 사가정로 93
중랑구,뉴비전학원,입시.검정 및 보습,보습,서울특별시 중랑구 신내로7가길 19
동대문구,이화포르테미술학원,예능(대),미술,서울특별시 동대문구 답십리로72길 112
동대문구,예솔피아노학원,예능(대),음악,서울특별시 동대문구 제기로 131
동대문구,이레음악학원,예능(대),음악,서울특별시 동대문구 제기로 131
중랑구,에이플러스보습학원,입시.검정 및 보습,,서울특별시 중랑구 망우로 489
동대문구,한양음악학원,예능(대),음악,서울특별시 동대문구 한천로 246
중랑구,한얼보습학원,입시.검정 및 보습,보습·논술,서울특별시 중랑구 신내로 71
중랑구,에덴음악미술학원,종합(대),,서울특별시 중랑구 동일로99길 47
동대문구,씨앤씨어학원,국제화,실용외국어(유아/초·중·고),서울특별시 동대문구 전농로 60
동대문구,에프엠(FM)최강수학학원,입시.검정 및 보습,보습,서울특별시 동대문구 전농로 120
중랑구,에듀아이영어수학전문학원,입시.검정 및 보습,보습,서울특별시 중랑구 면목로 376
중랑구,아발론랭콘신내학원,종합(대),,서울특별시 중랑구 봉화산로 215
중랑구,세계제2보습학원,입시.검정 및 보습,보습,서울특별시 중랑구 공릉로2길 31
중랑구,더클래스(THE CLASS)학원,입시.검정 및 보습,보습,서울특별시 중랑구 동일로 814
중랑구,늘푸른학원,종합(대),,서울특별시 중랑구 겸재로49길 18
중랑구,피아노라운지(PIANO LOUNGE)성인피아노음악학원,기예(대),실용음악(성악),서울특별시 중랑구 공릉로2길 7
동대문구,신등용문보습학원,입시.검정 및 보습,보습·논술,서울특별시 동대문구 경희대로4길 79
중랑구,더뮤직음악학원,예능(대),음악,서울특별시 중랑구 신내로7가길 35
동대문구,덕수컴퓨터회계학원,종합(대),,서울특별시 동대문구 전농로 135
동대문구,오경숙음악학원,예능(대),음악,서울특별시 동대문구 사가정로 148
동대문구,PJY뮤직아카데미(PJY MUSIC ACADEMY)학원,예능(대),음악,서울특별시 동대문구 사가정로 148
동대문구,서울음악학원,예능(대),음악,서울특별시 동대문구 답십리로56길 21
동대문구,수학을읽다학원,입시.검정 및 보습,보습·논술,서울특별시 동대문구 답십리로69길 8
동대문구,연세학원,입시.검정 및 보습,보습,서울특별시 동대문구 사가정로 148
중랑구,닥스어학원,국제화,실용외국어(유아/초·중·고),서울특별시 중랑구 신내로25가길 2
동대문구,김영애음악학원,예능(대),음악,서울특별시 동대문구 한천로58길 47
중랑구,베스트보습학원,입시.검정 및 보습,보습,서울특별시 중랑구 용마산로116길 22
동대문구,예일어학원,국제화,실용외국어(유아/초·중·고),서울특별시 동대문구 답십리로 238
동대문구,신서울I.N(아이엔)학원,입시.검정 및 보습,보습,서울특별시 동대문구 약령시로 8
동대문구,예인학원,입시.검정 및 보습,보습,서울특별시 동대문구 한천로 97
동대문구,교일학원,입시.검정 및 보습,보습,서울특별시 동대문구 약령시로 16
동대문구,에꼴드에땅장안미술학원,예능(대),미술,서울특별시 동대문구 장한로28길 14
중랑구,김상돈수학학원,입시.검정 및 보습,보습,서울특별시 중랑구 망우로 505
마포구,중앙정보처리학원,직업기술,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",서울특별시 마포구 신촌로 176
마포구,다윈브이스토리미술학원,예능(대),미술,서울특별시 마포구 와우산로 100
마포구,폴린음악학원,예능(대),음악,서울특별시 마포구 월드컵로25길 98
마포구,희문음악학원,예능(대),음악,서울특별시 마포구 동교로19길 48
마포구,웅지독서실,독서실,독서실(일반인),서울특별시 마포구 대흥로 180
은평구,로뎀나무미술학원,예능(대),미술,서울특별시 은평구 서오릉로 152
은평구,글뜻문해력전문학원,입시.검정 및 보습,보습·논술,서울특별시 은평구 은평로16길 4
서대문구,비상아이비츠학원,입시.검정 및 보습,보습,서울특별시 서대문구 증가로10길 60-22
은평구,덕산독서실,독서실,독서실(유아/초·중·고),서울특별시 은평구 갈현로3가길 5
서대문구,폴인피아노음악학원,예능(대),음악,서울특별시 서대문구 세무서길 31
서대문구,연희피아노학원,예능(대),음악,서울특별시 서대문구 연희로 174
은평구,서부보습학원,입시.검정 및 보습,보습,서울특별시 은평구 연서로4길 20
은평구,대조기찬학원,입시.검정 및 보습,보습·논술,서울특별시 은평구 서오릉로10길 21
서대문구,케이시티학원,입시.검정 및 보습,보습,서울특별시 서대문구 모래내로 346
마포구,예스탑학원,기타(대),속셈,서울특별시 마포구 망원로 56
은평구,맥스터디학원,입시.검정 및 보습,보습·논술,서울특별시 은평구 통일로69길 16
마포구,예뮤직아카데미학원,예능(대),음악,서울특별시 마포구 망원로 57
은평구,고운하늘소리음악학원,예능(대),음악,서울특별시 은평구 증산서길 66
서대문구,수연음악학원,예능(대),,서울특별시 서대문구 북아현로 55
마포구,신예일음악학원,예능(대),음악,서울특별시 마포구 독막로22길 13
은평구,전원피아노음악학원,예능(대),음악,서울특별시 은평구 연서로41길 3
은평구,이화수리음악학원,예능(대),음악,서울특별시 은평구 불광로 124
은평구,미래엔수학영어구산학원,입시.검정 및 보습,보습,서울특별시 은평구 서오릉로15길 6
은평구,예음피아노학원,예능(대),음악,서울특별시 은평구 연서로11길 20-4
마포구,뉴마포전산세무회계학원,인문사회(대),회계,서울특별시 마포구 대흥로30길 6-8
서대문구,인지학원,입시.검정 및 보습,보습,서울특별시 서대문구 거북골로14길 5
서대문구,스카이수학학원,입시.검정 및 보습,보습·논술,서울특별시 서대문구 독립문로 64
서대문구,정학원,입시.검정 및 보습,보습,서울특별시 서대문구 세검정로1길 95
마포구,영찬보습학원,입시.검정 및 보습,보습,서울특별시 마포구 성미산로 39
은평구,어메이징사운드학원,예능(대),음악,서울특별시 은평구 갈현로 291-1
서대문구,국제컴퓨터학원,직업기술,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",서울특별시 서대문구 통일로 157-6
마포구,디자인피노미술학원,예능(대),미술,서울특별시 마포구 와우산로 124
은평구,대조보습학원,입시.검정 및 보습,,서울특별시 은평구 연서로18길 14-1
은평구,예지피아노학원,예능(대),음악,서울특별시 은평구 응암로12길 30
은평구,제일음악학원,예능(대),음악,서울특별시 은평구 서오릉로21길 11
마포구,중앙독서실,독서실,독서실(유아/초·중·고),서울특별시 마포구 월드컵북로 210
마포구,가나다한국어학원,국제화,어학(성인),서울특별시 마포구 동교로25길 15
은평구,은평하이클래스학원,입시.검정 및 보습,보습,서울특별시 은평구 가좌로 179
마포구,고려간호조무사학원,직업기술,간호조무사,서울특별시 마포구 서강로 133
서대문구,이룸학원,입시.검정 및 보습,보습,서울특별시 서대문구 응암로 32
서대문구,연세아카데미보습학원,입시.검정 및 보습,보습,서울특별시 서대문구 북아현로4길 2
서대문구,카이로스학원,입시.검정 및 보습,보습,서울특별시 서대문구 홍은중앙로 94
마포구,새우리피아노학원,예능(대),음악,서울특별시 마포구 방울내로 41
은평구,맑은아침음악학원,예능(대),음악,서울특별시 은평구 연서로41길 15
마포구,가나안음악학원,예능(대),음악,서울특별시 마포구 큰우물로 53
서대문구,하모니음악학원,예능(대),음악,서울특별시 서대문구 충정로7길 30
서대문구,파고다신촌어학원,국제화,어학(성인),서울특별시 서대문구 신촌로 121
서대문구,와이비엠신촌어학원,국제화,어학(성인),서울특별시 서대문구 신촌로 113
마포구,한맥수학영어학원,입시.검정 및 보습,보습,서울특별시 마포구 만리재로 133
은평구,홍익보습학원,입시.검정 및 보습,보습,서울특별시 은평구 연서로3길 10
은평구,한맥키스톤학원,입시.검정 및 보습,보습,서울특별시 은평구 진흥로1길 36
마포구,정구원국어전문학원,입시.검정 및 보습,보습,서울특별시 마포구 새터산16길 15
서대문구,이씨씨(ECC)어학학원,종합(대),,서울특별시 서대문구 성산로 553
은평구,뉴욕발레아트학원,예능(대),무용,서울특별시 은평구 은평로 157
서대문구,디자인창조의아침미술학원,예능(대),미술,서울특별시 서대문구 신촌로 15
서대문구,베러에듀학원,입시.검정 및 보습,보습,서울특별시 서대문구 거북골로 5
마포구,예을음악학원,예능(대),음악,서울특별시 마포구 월드컵북로 224
서대문구,뮤직바움음악학원,예능(대),음악,서울특별시 서대문구 증가로12나길 101
서대문구,이화선율음악학원,예능(대),음악,서울특별시 서대문구 세검정로1길 95
은평구,1%하이스트영어수학학원,입시.검정 및 보습,보습,서울특별시 은평구 증산서길 64-14
마포구,마포뮤즈음악학원,예능(대),음악,서울특별시 마포구 만리재옛길 62
서대문구,연음음악학원,예능(대),음악,서울특별시 서대문구 통일로25길 30
마포구,제1예일보습학원,입시.검정 및 보습,보습,서울특별시 마포구 마포대로18길 12
은평구,은평창조의아침미술학원,예능(대),미술,서울특별시 은평구 서오릉로 159
은평구,탑독서실,독서실,독서실(일반인),서울특별시 은평구 은평터널로 164
은평구,중앙간호학원,직업기술,간호조무사,서울특별시 은평구 연서로29길 24
마포구,지상가치미술학원,기예(대),미술,서울특별시 마포구 와우산로 155-1
은평구,이데아에듀학원,입시.검정 및 보습,보습,서울특별시 은평구 증산서길 88
서대문구,극동이화음악학원,예능(대),음악,서울특별시 서대문구 독립문공원길 13
서대문구,삼성영어한샘수학학원,입시.검정 및 보습,보습,서울특별시 서대문구 홍은중앙로 116
마포구,유엔간호학원,직업기술,간호조무사,서울특별시 마포구 백범로 1
서대문구,온누리음악학원,예능(대),음악,서울특별시 서대문구 이화여대길 50-12
은평구,신새롬음악학원,예능(대),음악,서울특별시 은평구 증산서길 75
은평구,베르타트학원,입시.검정 및 보습,보습,서울특별시 은평구 진관2로 19
은평구,제갈쌤학원,입시.검정 및 보습,보습,서울특별시 은평구 증산로 403-1
서대문구,아트발레학원,예능(대),무용,서울특별시 서대문구 세검정로 93
서대문구,이영학원,입시.검정 및 보습,보습,서울특별시 서대문구 이화여대8길 62
마포구,재현학원,입시.검정 및 보습,보습,서울특별시 마포구 망원로3길 13
마포구,삼성영피아노음악학원,예능(대),음악,서울특별시 마포구 백범로37길 16
서대문구,BA한국방송아카데미학원,직업기술,방송,서울특별시 서대문구 신촌로 197
마포구,힐링뮤직에듀학원,예능(대),음악,서울특별시 마포구 독막로 268
마포구,양떼구름미술학원,예능(대),미술,서울특별시 마포구 만리재로 20-1
은평구,하늘사이미술학원,예능(대),미술,서울특별시 은평구 역말로 110
은평구,새선율음악학원,예능(대),음악,서울특별시 은평구 은평로 208
서대문구,엘리트어학학원,국제화,실용외국어(유아/초·중·고),서울특별시 서대문구 연희로22길 3
은평구,뮤엠영어뮤엠폴리오국어논술제니학원,입시.검정 및 보습,보습·논술,서울특별시 은평구 은평로3길 20
마포구,네오캣미술학원,예능(대),미술,서울특별시 마포구 와우산로 122
마포구,계원음악학원,예능(대),음악,서울특별시마포구 토정로17길 25
서대문구,K에듀초중고학원,입시.검정 및 보습,보습,서울특별시 서대문구 거북골로 191
서대문구,유앤아이학원,입시.검정 및 보습,보습,서울특별시 서대문구 연희로 159
마포구,클래스미술학원,예능(대),미술,서울특별시 마포구 동교로 188-1
은평구,하다수학학원,입시.검정 및 보습,보습,서울특별시 은평구 은평로 228
은평구,키아즈마학원,입시.검정 및 보습,보습,서울특별시 은평구 연서로 156
서대문구,플라토어학원,국제화,실용외국어(유아/초·중·고),서울특별시 서대문구 가좌로 110
은평구,은평미뎀음악학원,예능(대),음악,서울특별시 은평구 연서로27길 25-1
서대문구,친친에듀케이션센타어학학원,국제화,실용외국어(유아/초·중·고),서울특별시 서대문구 연희로 192
서대문구,삼성영어셀레나타임수학고려학원,입시.검정 및 보습,보습,서울특별시 서대문구 세검정로1길 51
마포구,경희음악학원,예능(대),음악,서울특별시 마포구 월드컵북로 230
은평구,대치인재학원,입시.검정 및 보습,보습,서울특별시 은평구 증산서길 63
은평구,은평컴퓨터아트학원,직업기술,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",서울특별시 은평구 연서로 131
마포구,나교수어학학원,국제화,실용외국어(유아/초·중·고),서울특별시 마포구 신촌로 128
서대문구,하나학원,입시.검정 및 보습,보습,서울특별시 서대문구 독립문공원길 13
마포구,쿠나미술학원,예능(대),미술,서울특별시 마포구 동교로 192-1
영등포구,한미간호조무사학원,직업기술,간호조무사,서울특별시 영등포구 영등포로 216-1
영등포구,창조미술학원,예능(대),미술,서울특별시 영등포구 시흥대로 671
구로구,동심음악학원,예능(대),음악,서울특별시 구로구 구로중앙로27가길 5-2
금천구,새벧엘음악학원,예능(대),음악,서울특별시 금천구 범안로 1188
금천구,숙연음악학원,예능(대),음악,서울특별시 금천구 시흥대로146길 14
구로구,신대원학원,입시.검정 및 보습,보습,서울특별시 구로구 도림로 31-1
영등포구,동아요리기술학원,직업기술,"식음료품(바리스타,소믈리에)",서울특별시 영등포구 경인로 875-1
금천구,열매음악학원,예능(대),음악,서울특별시 금천구 시흥대로45길 39
영등포구,엘리트음악학원,예능(대),음악,서울특별시 영등포구 여의대방로 65
구로구,개봉한림독서실,독서실,독서실(유아/초·중·고),서울특별시 구로구 개봉로17라길 25
금천구,지니어스보습학원,입시.검정 및 보습,보습,서울특별시 금천구 독산로 126
구로구,민아음악학원,예능(대),음악,서울특별시 구로구 구로중앙로14길 24
영등포구,신중앙컴퓨터학원,직업기술,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",서울특별시 영등포구 신길로 172
구로구,피움음악학원,예능(대),음악,서울특별시 구로구 오류로8길 34
영등포구,한별음악학원,예능(대),음악,서울특별시 영등포구 도신로4길 17
구로구,프라임학원,입시.검정 및 보습,보습,서울특별시 구로구 서해안로 2098
영등포구,동아제과제빵기술학원,직업기술,"식음료품(바리스타,소믈리에)",서울특별시 영등포구 양산로 186
구로구,바흐영재음악학원,예능(대),음악,서울특별시 구로구 개봉로3길 82
금천구,오현음악학원,예능(대),음악,서울특별시 금천구 금하로24길 44
영등포구,동방디자인학원,직업기술,디자인,서울특별시 영등포구 경인로 886
구로구,키즈랜드어학원,국제화,실용외국어(유아/초·중·고),서울특별시 구로구 신도림로 18
영등포구,이화피아노학원,예능(대),음악,서울특별시 영등포구 선유동2로 46
구로구,성광학원,입시.검정 및 보습,보습,서울특별시 구로구 구로동로22길 89
금천구,모짜르트음악학원,예능(대),음악,서울특별시 금천구 독산로50길 74
영등포구,신동음악학원,예능(대),음악,서울특별시 영등포구 대림로31길 40
구로구,미래음악학원,예능(대),음악,서울특별시 구로구 구일로8길 92
영등포구,장학학원,입시.검정 및 보습,보습,서울특별시 영등포구 대림로 247
금천구,예지원독서실,독서실,독서실(유아/초·중·고),서울특별시 금천구 금하로 692
영등포구,소리엘피아노학원,예능(대),음악,서울특별시 영등포구 문래로20길 14
영등포구,신중앙음악학원,예능(대),음악,서울특별시 영등포구 당산로31길 19
금천구,열린음악학원,예능(대),음악,서울특별시 금천구 시흥대로20길 13
영등포구,지음음악학원,예능(대),음악,서울특별시 영등포구 당산로41길 23
구로구,은정학원,종합(대),,서울특별시 구로구 도림로20길 18
영등포구,문래현대음악학원,예능(대),음악,서울특별시 영등포구 문래로4길 4
영등포구,모라니음악학원,예능(대),음악,서울특별시 영등포구 국제금융로7길 3
구로구,칸타빌레음악학원,예능(대),음악,서울특별시 구로구 구로중앙로7길 28
영등포구,센스음악학원,예능(대),음악,서울특별시 영등포구 당산로44길 3
구로구,신미래학원,기타(대),속셈,서울특별시 구로구 구일로4길 46
금천구,킹스아카데미(King`s Academy)학원,입시.검정 및 보습,보습,서울특별시 금천구 시흥대로 440
영등포구,한백산업디자인학원,직업기술,기계,서울특별시 영등포구 경인로71길 6
구로구,성지속셈학원,기타(대),속셈,서울특별시 구로구 경인로47길 82
구로구,홍익잉글아트교육센타학원,종합(대),,서울특별시 구로구 구일로8길 92
구로구,구로이엠아이(EMI)학원,입시.검정 및 보습,보습,서울특별시 구로구 구일로4길 30
구로구,킴스음악학원,예능(대),음악,서울특별시 구로구 구일로4길30
구로구,바하음악학원,예능(대),음악,서울특별시 구로구 오류로 60
구로구,신예일학원,입시.검정 및 보습,보습,서울특별시 구로구 경인로47길 134
영등포구,최강성지보습학원,입시.검정 및 보습,보습,서울특별시 영등포구 신길로42라길 1
금천구,쥬벨음악학원,예능(대),음악,서울특별시 금천구 독산로 86
영등포구,에듀선플러스학원,입시.검정 및 보습,보습,서울특별시 영등포구 대림로29나길 6
구로구,대양학원,입시.검정 및 보습,보습,서울특별시 구로구 도림로 90
구로구,비전에스엔디(snd)학원,입시.검정 및 보습,보습,서울특별시 구로구 구일로10길 53
구로구,패스트캠퍼스구로학원,종합(대),,서울특별시 구로구 경인로 557
금천구,고운음악학원,예능(대),음악,서울특별시 금천구 시흥대로150길 21-12
영등포구,서울공과전기학원,직업기술,전기,서울특별시 영등포구 당산로 67
영등포구,한솔보습학원,입시.검정 및 보습,보습,서울특별시 영등포구 국제금융로 78
영등포구,한국방송작가학원,직업기술,방송,서울특별시 영등포구 국회대로 750
구로구,선음악학원,예능(대),음악,서울특별시 구로구 경인로31길 98
구로구,백호보습학원,입시.검정 및 보습,보습,서울특별시 구로구 신도림로9길 20
구로구,에이블영수학원,입시.검정 및 보습,보습·논술,서울특별시 구로구 구로동로42길 56
금천구,수도보습학원,입시.검정 및 보습,보습,서울특별시 금천구 시흥대로94길 72
영등포구,문래장학학원,종합(대),,서울특별시 영등포구 선유로 59
영등포구,에픽어학원,국제화,보습·논술,서울특별시 영등포구 국제금융로 78
영등포구,예일학원,입시.검정 및 보습,보습,서울특별시 영등포구 가마산로 354
구로구,대길보습학원,입시.검정 및 보습,보습,서울특별시 구로구 고척로 154
구로구,스피드케이엠보습학원,입시.검정 및 보습,보습,서울특별시 구로구 경인로47다길 4
영등포구,도전보습학원,입시.검정 및 보습,보습,서울특별시 영등포구 도신로53길 16
구로구,탑에듀이티비티학원,입시.검정 및 보습,보습,서울특별시 구로구 개봉로3길 41
구로구,신청산컴퓨터학원,직업기술,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",서울특별시 구로구 경인로 338
영등포구,제이틴학원,입시.검정 및 보습,보습,서울특별시 영등포구 도림로 353
금천구,예지음악학원,예능(대),음악,서울특별시 금천구 탑골로 23-1
금천구,영육학원,입시.검정 및 보습,보습,서울특별시 금천구 독산로 246
영등포구,영등포속기학원,직업기술,속기,서울특별시 영등포구 영등포로 186
구로구,구로세종보습학원,입시.검정 및 보습,보습,서울특별시 구로구 도림로 69
영등포구,그립독서실,독서실,독서실(유아/초·중·고),서울특별시 영등포구 여의대방로43라길 6
구로구,정명학원,입시.검정 및 보습,보습·논술,서울특별시 구로구 경인로19길 29
구로구,샤론뮤직아카데미학원,예능(대),음악,서울특별시 구로구 고척로3길 3
금천구,진학학원,입시.검정 및 보습,보습·논술,서울특별시 금천구 금하로 773
구로구,필탑학원,입시.검정 및 보습,보습,서울특별시 구로구 개봉로3길 60
구로구,이레음악학원,예능(대),음악,서울특별시 구로구 경인로 382
구로구,목동진학학원,입시.검정 및 보습,보습,서울특별시 구로구 경인로 382
영등포구,조경희미술학원,예능(대),미술,서울특별시 영등포구 당산로 82
구로구,그랜드음악학원,예능(대),음악,서울특별시 구로구 신도림로 16
영등포구,클라라음악학원,예능(대),음악,서울특별시 영등포구 당산로42길 16
구로구,대성스카이(SKY)학원,입시.검정 및 보습,보습,서울특별시 구로구 공원로 27
구로구,수산나음악학원,예능(대),음악,서울특별시 구로구 중앙로15길 125
구로구,신세종보습학원,입시.검정 및 보습,보습,서울특별시 구로구 고척로52길21
구로구,와이비엠(YBM)잉글루미래엔수학대진학원,입시.검정 및 보습,보습,서울특별시 구로구 새말로 83
금천구,삼익예음음악학원,예능(대),음악,서울특별시 금천구 독산로50길 89
구로구,김신정음악학원,예능(대),음악,서울특별시 구로구 개봉로20길 6
구로구,고려이스쿨제3관학원,입시.검정 및 보습,보습,서울특별시 구로구 개봉로17길 17
영등포구,에스엔시스피치와변화학원,기예(대),화술,서울특별시 영등포구 영중로 43
영등포구,벧엘음악학원,예능(대),음악,서울특별시 영등포구 신풍로12길 10
영등포구,개인적으로좋아서하는음악학원,기예(대),기예(중),서울특별시 영등포구 영등포로 118
영등포구,최강멘토수학전문학원,입시.검정 및 보습,보습,서울특별시 영등포구 선유로53길 34-14
구로구,열린음악학원,예능(대),음악,서울특별시 구로구 신도림로 16
금천구,새이화음악학원,예능(대),음악,서울특별시 금천구 독산로 110-1
구로구,뉴탑클래스학원,입시.검정 및 보습,보습,서울특별시 구로구 디지털로27길 89
영등포구,엠엘수학전문학원,입시.검정 및 보습,,서울특별시 영등포구 대방천로 175
노원구,마들단디독서실,독서실,독서실(유아/초·중·고),서울특별시 노원구 동일로227길 26
도봉구,일대일고대수학전문학원,입시.검정 및 보습,보습,서울특별시 도봉구 방학로10길 12
도봉구,피치아음악학원,예능(대),음악,서울특별시 도봉구 도당로27길 59
노원구,청우영어학원,입시.검정 및 보습,보습,서울특별시 노원구 동일로 1368
노원구,경희로맨틱발레(Romanticballet)무용학원,예능(대),무용,서울특별시 노원구 동일로 1393
노원구,중계새롬보습학원,입시.검정 및 보습,보습,서울특별시 노원구 중계로8길 11
노원구,테스영어·수학학원,입시.검정 및 보습,보습,서울특별시 노원구 섬밭로 209
도봉구,방학컴퓨터・회계학원,종합(대),,서울특별시 도봉구 방학로 171
노원구,리틀비음악학원,예능(대),음악,서울특별시 노원구 동일로227길 26
노원구,키즈팝음악학원,예능(대),음악,서울특별시 노원구 동일로216길 70
노원구,세화음악학원,예능(대),음악,서울특별시 노원구 섬밭로 209
노원구,예쁜소리음악학원,예능(대),음악,서울특별시 노원구 동일로 1456
노원구,카라얀음악학원,예능(대),음악,서울특별시 노원구 한글비석로 460
도봉구,삼성영어수학학원,입시.검정 및 보습,보습,서울특별시 도봉구 도봉로104길 75
노원구,중앙음악학원,예능(대),음악,서울특별시 노원구 덕릉로 459-47
노원구,애니리모만화학원,예능(대),미술,서울특별시 노원구 동일로 1354
노원구,숙명피아노학원,예능(대),음악,서울특별시 노원구 광운로 43
노원구,SMMA음악학원,예능(대),음악,서울특별시 노원구 섬밭로 232
노원구,어린음악대상계동명원음악학원,예능(대),음악,서울특별시 노원구 동일로228길 29
노원구,보람음악학원,예능(대),음악,서울특별시 노원구 한글비석로 474
노원구,보람웅변학원,기타(대),웅변,서울특별시 노원구 한글비석로 474
노원구,맑은샘상계음악학원,예능(대),음악,서울특별시 노원구 노원로 547
도봉구,이지컴컴퓨터학원,기타(대),컴퓨터(소),서울특별시 도봉구 방학로 223
도봉구,뉴이화소리음악학원,예능(대),음악,서울특별시 도봉구 방학로 223
노원구,매쓰플러스수학학원,입시.검정 및 보습,보습,서울특별시 노원구 한글비석로 227
도봉구,윤진보습학원,입시.검정 및 보습,보습,서울특별시 도봉구 방학로6길 20-23
노원구,아이린영어학원,입시.검정 및 보습,보습,서울특별시 노원구 동일로 1551
노원구,최고수챌린지에듀학원,입시.검정 및 보습,보습,서울특별시 노원구 동일로 1528
도봉구,용경M2M보습학원,입시.검정 및 보습,보습,서울특별시 도봉구 덕릉로63가길 22
노원구,키즈스피치예소스중계센터학원,기타(대),웅변,서울특별시 노원구 한글비석로 265
노원구,쎄실음악학원,예능(대),음악,서울특별시 노원구 상계로1길 74
도봉구,솔빛수학영어학원,입시.검정 및 보습,보습,서울특별시 도봉구 노해로70길 46
노원구,아뜰리에드피아노학원,예능(대),음악,서울특별시 노원구 노원로34길 92
도봉구,초이피아노학원,예능(대),음악,서울특별시 도봉구 해등로16길 66
노원구,아트바움뮤직클래스음악학원,예능(대),음악,서울특별시 노원구 노원로 540
도봉구,박지연음악학원,예능(대),음악,서울특별시 도봉구 시루봉로15길 6
노원구,무한수학영어전문학원,입시.검정 및 보습,보습,서울특별시 노원구 동일로 1026
도봉구,바로크음악학원,예능(대),음악,서울특별시 도봉구 도봉로169가길 10
도봉구,멘토스영수전문학원,입시.검정 및 보습,보습,서울특별시 도봉구 도봉로180나길 41
도봉구,제이이엠(JEM)교육정우학원,입시.검정 및 보습,,서울특별시 도봉구 시루봉로6길 93
도봉구,음악사랑음악학원,예능(대),음악,서울특별시 도봉구 해등로4길 9
도봉구,아카데미라운지창동독서실,독서실,독서실(유아/초·중·고),서울특별시 도봉구 노해로65길 11
도봉구,수와식학원,입시.검정 및 보습,보습,서울특별시 도봉구 해등로4길 9
도봉구,수현음악학원,예능(대),음악,서울특별시 도봉구 노해로65길 17
노원구,디자인은그린섬미술학원,예능(대),미술,서울특별시 노원구 노해로 488
